time,COINBASE:open,COINBASE:high,COINBASE:low,COINBASE:close,COINBASE:volume,BINANCE:open,BINANCE:high,BINANCE:low,BINANCE:close,BINANCE:volume,BITFINEX:open,BITFINEX:high,BITFINEX:low,BITFINEX:close,BITFINEX:volume,MEXC:open,MEXC:high,MEXC:low,MEXC:close,MEXC:volume,KRAKEN:open,KRAKEN:high,KRAKEN:low,KRAKEN:close,KRAKEN:volume
2025-12-07 11:48,13.797,13.797,13.78,13.781,599.09,13.80000000,13.80000000,13.78000000,13.79000000,3100.84000000,,,,,,13.79,13.8,13.78,13.78,1862,13.803,13.803,13.803,13.803,27.56
2025-12-07 11:49,13.781,13.788,13.777,13.786,956.43,13.79000000,13.79000000,13.78000000,13.79000000,770.53000000,,,,,,13.78,13.79,13.78,13.78,462.39,,,,,0.0
2025-12-07 11:50,13.788,13.796,13.787,13.788,283.01,13.79000000,13.80000000,13.78000000,13.79000000,1282.53000000,,,,,,13.78,13.79,13.78,13.78,578.74,,,,,0.0
2025-12-07 11:51,13.79,13.793,13.785,13.785,305.19,13.79000000,13.79000000,13.78000000,13.78000000,232.74000000,,,,,,13.78,13.8,13.78,13.78,138.28,13.79164,13.80287,13.79164,13.79164,3963.59990067
2025-12-07 11:52,13.785,13.793,13.785,13.793,377.54,13.78000000,13.79000000,13.78000000,13.79000000,392.02000000,,,,,,13.78,13.79,13.78,13.79,251.22,,,,,0.0
2025-12-07 11:53,13.794,13.798,13.79,13.79,299.2,13.79000000,13.80000000,13.79000000,13.79000000,47.97000000,,,,,,13.79,13.8,13.79,13.79,174.39,13.7986,13.80036,13.7986,13.80036,22.44828
2025-12-07 11:54,13.789,13.79,13.786,13.786,737.82,13.79000000,13.79000000,13.78000000,13.78000000,281.27000000,,,,,,13.79,13.79,13.78,13.79,168.82,13.79164,13.79164,13.79164,13.79164,0.49432
2025-12-07 11:55,13.787,13.787,13.778,13.778,1176.39,13.78000000,13.79000000,13.78000000,13.78000000,17.67000000,,,,,,13.79,13.79,13.78,13.78,6.78,,,,,0.0
2025-12-07 11:56,13.785,13.787,13.785,13.787,625.27,13.78000000,13.78000000,13.78000000,13.78000000,0.94000000,,,,,,13.78,13.79,13.78,13.79,0.56,,,,,0.0
2025-12-07 11:57,13.788,13.792,13.787,13.792,155.41,13.78000000,13.78000000,13.78000000,13.78000000,35.66000000,,,,,,13.79,13.79,13.78,13.79,21.39,,,,,0.0
2025-12-07 11:58,13.792,13.792,13.788,13.788,38.96,13.79000000,13.79000000,13.78000000,13.78000000,324.39000000,,,,,,13.79,13.8,13.78,13.78,194.62,,,,,0.0
