time,COINBASE:open,COINBASE:high,COINBASE:low,COINBASE:close,COINBASE:volume,BINANCE:open,BINANCE:high,BINANCE:low,BINANCE:close,BINANCE:volume,BITFINEX:open,BITFINEX:high,BITFINEX:low,BITFINEX:close,BITFINEX:volume,KRAKEN:open,KRAKEN:high,KRAKEN:low,KRAKEN:close,KRAKEN:volume,min_close,max_close,buy_exchange,sell_exchange,spread_close_absolute,spread_close_pct,is_opportunity,is_opportunity_flag,is_real_opportunity,num_exchanges_available,volume_buy_exchange,volume_sell_exchange,min_volume,volume_ratio,max_high,min_low,high_exchange,low_exchange,spread_highlow_absolute,spread_highlow_pct,opportunity_gap,hour,minute,day_of_week,is_weekend,overlap_hours,BINANCE_volatility,BITFINEX_volatility,COINBASE_volatility,KRAKEN_volatility,volatility_avg,volatility_max,volatility_min,price_position_buy_exchange,price_position_sell_exchange,BINANCE_price_change,BITFINEX_price_change,COINBASE_price_change,KRAKEN_price_change,price_change_buy_exchange,price_change_sell_exchange,spread_rolling_std_5,spread_rolling_max_5,spread_rolling_min_5,volume_buy_rolling_std_5,volume_sell_rolling_std_5,opportunities_in_last_5,real_opportunities_in_last_5,spread_range_5,spread_zscore_5,spread_rolling_std_15,spread_rolling_max_15,spread_rolling_min_15,volume_buy_rolling_std_15,volume_sell_rolling_std_15,opportunities_in_last_15,real_opportunities_in_last_15,spread_range_15,spread_zscore_15,spread_rolling_std_30,spread_rolling_max_30,spread_rolling_min_30,volume_buy_rolling_std_30,volume_sell_rolling_std_30,opportunities_in_last_30,real_opportunities_in_last_30,spread_range_30,spread_zscore_30,spread_ma_5,volume_ma_buy_5,volume_ma_sell_5,spread_ema_5,spread_ma_15,volume_ma_buy_15,volume_ma_sell_15,spread_ema_15,spread_ma_30,volume_ma_buy_30,volume_ma_sell_30,spread_ema_30,spread_bb_upper_5,spread_bb_lower_5,spread_bb_position_5,spread_bb_upper_15,spread_bb_lower_15,spread_bb_position_15,spread_bb_upper_30,spread_bb_lower_30,spread_bb_position_30,spread_rate_change,spread_rate_change_pct,spread_rate_acceleration,price_ratio_buy_sell,price_ratio_BINANCE_BITFINEX,price_ratio_BINANCE_COINBASE,price_ratio_BINANCE_KRAKEN,price_ratio_BITFINEX_COINBASE,price_ratio_BITFINEX_KRAKEN,price_ratio_COINBASE_KRAKEN,avg_price_ratio,max_price_ratio,min_price_ratio,price_ratio_std
2022-03-05 05:19:00,87.59,87.65,87.58,87.59,291.264,87.56,87.63,87.56,87.58,588.19,87.664,87.712,87.651,87.712,3.0,,,,,,87.58,87.712,BINANCE,BITFINEX,0.132000000000005,0.15071934231560288,0,0,0,3,588.19,3.0,3.0,0.005100392730240228,87.712,87.56,BITFINEX,BINANCE,0.15200000000000102,0.17359524897213455,0.022875906656531664,5,19,5,1,0,0.07992692395523314,0.06954578620942066,0.07991779883549194,,0.07646350300004857,0.07992692395523314,0.06954578620942066,0.2857142857142567,1.0,0.022841480127907744,0.05475451724767501,0.0,,0.022841480127907744,0.05475451724767501,0.06382049485540957,0.15925756186983936,0.022888532845056344,213.84786561935908,188.54833062893718,0.0,0.0,0.136369029024783,,0.06610555286024333,0.232611435774038,0.011450818733545306,649.7970991399426,186.06386420981093,1.0,0.0,0.2211606170404927,,0.05939693085297332,0.232611435774038,0.009143902160258061,1092.8015020425546,267.13117715603954,1.0,0.0,0.22346753361377994,,0.08851046519146456,671.1839999999996,103.74650075599918,0.09641414032270249,0.07978635767720194,734.5611333333329,171.07072238199987,0.08572652472639981,0.08715467729737571,947.7435666666667,185.87908022633331,0.08509706352899557,0.2161514549022837,-0.03913052451935457,,0.2119974633976886,-0.05242474804328473,,0.20594853900332233,-0.03163918440857093,,0.07533384831217341,,0.03424974923213878,1.001507193423156,1.001507193423156,1.0001141813199361,,0.9986090842758117,,,1.000076819672968,1.001507193423156,0.9986090842758117,0.0014494157709154282
2022-03-05 05:20:00,87.6,87.66,87.48,87.51,131.74,87.58,87.61,87.47,87.47,204.8,87.71,87.711,87.71,87.711,2.5,,,,,,87.47,87.711,BINANCE,BITFINEX,0.24099999999999966,0.2755230364696464,1,1,0,3,204.8,2.5,2.5,0.01220703125,87.711,87.47,BITFINEX,BINANCE,0.24099999999999966,0.2755230364696464,0.0,5,20,5,1,0,0.16005487595747178,0.0011401078542084514,0.20569077819676904,,0.12229525400281642,0.20569077819676904,0.0011401078542084514,0.0,1.0,-0.12559945192966365,0.001140120852815842,-0.10273972602738493,,-0.12559945192966365,0.001140120852815842,0.10435185703334603,0.2755230364696464,0.022888532845056344,284.42184993413457,188.30934267710717,1.0,0.0,0.25263450362459006,,0.08245215512310912,0.2755230364696464,0.011450818733545306,661.6918295426099,186.2202048956526,2.0,0.0,0.26407221773610107,,0.06803809271890661,0.2755230364696464,0.009143902160258061,1097.960572616163,267.07845583841595,2.0,0.0,0.2663791343093883,,0.11176356011142596,630.2419999999996,104.09864875599919,0.15611710570501713,0.08919110343188527,715.0997999999995,170.90834302866654,0.10945108869430563,0.09162342486150708,938.6749,185.95285285466665,0.09738261017032789,0.32046727417811804,-0.09694015395526609,,0.2540954136781035,-0.07571320681433297,,0.2276996102993203,-0.044452760576306136,,0.12480369415404349,,0.049469845841870086,1.0027552303646965,1.0027552303646965,1.000457299645593,,0.997708383213052,,,1.000306971074447,1.0027552303646965,0.997708383213052,0.002526779680243727
2022-03-05 05:21:00,87.51,87.61,87.51,87.56,518.768,87.47,87.56,87.47,87.55,1271.21,,,,,,,,,,,87.55,87.56,BINANCE,COINBASE,0.010000000000005116,0.011422044545979573,0,0,0,2,1271.21,518.768,518.768,0.40808993006662947,87.61,87.47,COINBASE,BINANCE,0.14000000000000057,0.16005487595747178,0.1486328314114922,5,21,5,1,0,0.10279840091376746,,0.11420740063955495,,0.1085029007766612,0.11420740063955495,0.10279840091376746,0.8888888888888362,0.5,0.09145992911855298,,0.057136327276879395,,0.09145992911855298,0.057136327276879395,0.10688848566242035,0.2755230364696464,0.011422044545979573,404.46595744259577,261.722207779309,1.0,0.0,0.2641009919236668,,0.08420664678287755,0.2755230364696464,0.011422044545979573,667.5850165889831,206.16147817511523,2.0,0.0,0.2641009919236668,,0.06865988674921933,0.2755230364696464,0.009143902160258061,761.2315682177735,273.31918985779976,2.0,0.0,0.2663791343093883,,0.10947026245161062,756.7159999999997,192.48004875599918,0.10788541865200461,0.0868934166306722,777.2624666666662,196.6802763619999,0.09719745817576488,0.08702560575813795,809.2702333333333,193.51111961566667,0.09183676722682155,0.3232472337764513,-0.10430670887323007,,0.2553067101964273,-0.0815198769350829,,0.2243453792565766,-0.05029416774030071,,-0.2641009919236668,,-0.38890468607771034,1.0001142204454598,,1.0001142204454598,,,,,1.0001142204454598,1.0001142204454598,1.0001142204454598,
2022-03-05 05:22:00,87.57,87.64,87.56,87.62,231.009,87.55,87.61,87.54,87.61,481.01,,,,,,,,,,,87.61,87.62,BINANCE,COINBASE,0.010000000000005116,0.011414222120768308,0,0,0,2,481.01,231.009,231.009,0.48025820669008956,87.64,87.54,COINBASE,BINANCE,0.09999999999999432,0.1142334932602174,0.10281927113944908,5,22,5,1,0,0.07989955484532951,,0.09130335539830894,,0.08560145512181923,0.09130335539830894,0.07989955484532951,1.0,0.7500000000000444,0.06853226727584498,,0.057097179399350655,,0.06853226727584498,0.057097179399350655,0.11131089045207078,0.2755230364696464,0.011414222120768308,423.5021536308352,227.9099265915606,1.0,0.0,0.26410881434887806,,0.0851987231375927,0.2755230364696464,0.011414222120768308,564.6202093756885,202.50248779627648,2.0,0.0,0.26410881434887806,,0.06857228030800411,0.2755230364696464,0.011414222120768308,509.24074440502835,271.7458319337204,2.0,0.0,0.26410881434887806,,0.1048928278910853,707.6059999999995,151.48164875599917,0.07572835314159253,0.0786474187374033,670.7477999999995,208.40856926266653,0.0864745536688903,0.08710128309015497,698.2062333333334,200.03156380333334,0.08664821592965682,0.32751460879522687,-0.11772895301305626,,0.2490448650125887,-0.09175002753778211,,0.22424584370616318,-0.05004327752585325,,-7.822425211264847e-06,,0.26409316949845557,1.0001141422212076,,1.0001141422212076,,,,,1.0001141422212076,1.0001141422212076,1.0001141422212076,
2022-03-05 05:23:00,87.62,87.63,87.57,87.61,258.624,87.6,87.6,87.56,87.57,645.49,87.6,87.6,87.6,87.6,0.02609469,,,,,,87.57,87.61,BINANCE,COINBASE,0.04000000000000625,0.04567774351947728,0,0,0,3,645.49,258.624,258.624,0.4006630621698245,87.63,87.56,COINBASE,BINANCE,0.06999999999999318,0.07994518044768521,0.03426743692820793,5,23,5,1,0,0.04567774351946106,0.0,0.06848533272457741,,0.03805435874801282,0.06848533272457741,0.0,0.24999999999982236,0.6666666666667456,-0.034246575342467056,0.0,-0.0114129194247947,,-0.034246575342467056,-0.0114129194247947,0.1140391278346464,0.2755230364696464,0.011414222120768308,392.3646398440555,214.35249690685563,1.0,0.0,0.26410881434887806,,0.08371594469497519,0.2755230364696464,0.011414222120768308,545.1748077041228,186.31545821452644,2.0,0.0,0.26410881434887806,,0.06637214263376592,0.2755230364696464,0.011414222120768308,509.2965590263874,269.39039150654946,2.0,0.0,0.26410881434887806,,0.09895127779429487,638.1399999999996,202.78019999999918,0.06571148326755412,0.0809292137231321,704.6846666666662,192.13083592933324,0.08137495240021367,0.08244184820995108,697.5635666666666,208.50331613666668,0.08400495964512911,0.32702953346358765,-0.12912697787499794,,0.24836110311308246,-0.08650267566681828,,0.21518613347748294,-0.050302437057580765,,0.034263521398708974,,0.03427134382392024,1.0004567774351947,1.0003425830763961,1.0004567774351947,,1.0001141552511417,,,1.0003045052542443,1.0004567774351947,1.0001141552511417,0.00017445609950985115
2022-03-05 05:24:00,87.6,87.67,87.56,87.61,1087.411,87.57,87.64,87.55,87.58,729.76,,,,,,,,,,,87.58,87.61,BINANCE,COINBASE,0.030000000000001137,0.034254395980818836,0,0,0,2,729.76,1087.411,729.76,1.4900940035080028,87.67,87.55,COINBASE,BINANCE,0.12000000000000455,0.13706453455168996,0.10281013857087112,5,24,5,1,0,0.10276318794245651,,0.12555644332838653,,0.11415981563542152,0.12555644332838653,0.10276318794245651,0.3333333333333333,0.45454545454543105,0.011419435879873378,,0.011415525114161091,,0.011419435879873378,0.011415525114161091,0.11270828272170037,0.2755230364696464,0.011414222120768308,392.9665543401314,415.70964997616386,1.0,0.0,0.26410881434887806,,0.08411484009375489,0.2755230364696464,0.011414222120768308,544.0724798546856,296.6536604566878,2.0,0.0,0.26410881434887806,,0.06566074066864472,0.2755230364696464,0.011414222120768308,505.67349061211684,312.3016176565803,2.0,0.0,0.26410881434887806,,0.07565828852733805,666.4539999999997,419.66239999999925,0.05522578750530903,0.08015788919200327,697.7373333333329,243.35476926266657,0.07548488284778931,0.0785754418122631,687.8435666666667,241.90201613666667,0.0807952458603349,0.3010748539707388,-0.1497582769160627,,0.24838756937951306,-0.08807179099550651,,0.20989692314955255,-0.052746039525026336,,-0.011423347538658445,,-0.04568686893736742,1.0003425439598082,,1.0003425439598082,,,,,1.0003425439598082,1.0003425439598082,1.0003425439598082,
2022-03-05 05:25:00,87.64,87.66,87.55,87.65,134.955,87.59,87.63,87.54,87.63,775.8,,,,,,,,,,,87.63,87.65,BINANCE,COINBASE,0.020000000000010232,0.022823234052276885,0,0,0,2,775.8,134.955,134.955,0.1739559164733179,87.66,87.54,COINBASE,BINANCE,0.11999999999999034,0.13708019191225762,0.11425695785998073,5,25,5,1,0,0.10270455323518111,,0.12549914432401532,,0.11410184877959823,0.12549914432401532,0.10270455323518111,1.0,0.9090909090909913,0.0456673136202672,,0.011410314924697759,,0.0456673136202672,0.011410314924697759,0.014889723463546665,0.04567774351947728,0.011414222120768308,296.3590657124491,385.61088631197225,0.0,0.0,0.034263521398708974,,0.08499111770769183,0.2755230364696464,0.011414222120768308,299.2552802700618,288.6991992920375,2.0,0.0,0.26410881434887806,,0.06641744653022236,0.2755230364696464,0.011414222120768308,504.7252862215532,309.86161497481373,2.0,0.0,0.26410881434887806,,0.02511832804386415,780.6539999999997,446.15339999999924,0.04442493635429832,0.078623086648401,592.7646666666661,218.76096926266655,0.06890217674835027,0.07712036145736738,696.8392333333334,246.14885280333334,0.07705511606626665,0.05489777497095748,-0.00466111888322918,,0.24860532206378466,-0.09135914876698266,,0.2099552545178121,-0.055714531603077336,,-0.01143116192854195,,-7.814389883505773e-06,1.0002282323405227,,1.0002282323405227,,,,,1.0002282323405227,1.0002282323405227,1.0002282323405227,
2022-03-05 05:26:00,87.67,87.74,87.66,87.74,370.753,87.63,87.71,87.62,87.7,3619.24,87.681,87.73,87.681,87.73,1.56940889,,,,,,87.7,87.74,BINANCE,COINBASE,0.03999999999999204,0.04561003420751658,0,0,0,3,3619.24,370.753,370.753,0.10243946242857617,87.74,87.62,COINBASE,BINANCE,0.11999999999999034,0.1369550330974553,0.09134499888993872,5,26,5,1,0,0.1026225769669204,0.055853185911326333,0.09117848187827479,,0.08321808158550717,0.1026225769669204,0.055853185911326333,0.8888888888889767,1.0,0.07988131918293666,0.0558843991286671,0.07984487281851622,,0.07988131918293666,0.07984487281851622,0.014877613818310712,0.04567774351947728,0.011414222120768308,1329.0589807641934,384.3220247107946,0.0,0.0,0.034263521398708974,,0.08412565648810343,0.2755230364696464,0.011414222120768308,821.5155823308344,290.6890621513289,2.0,0.0,0.26410881434887806,,0.06657172128731263,0.2755230364696464,0.011414222120768308,733.7776878342845,291.96181717710846,2.0,0.0,0.26410881434887806,,0.031955925976171556,1250.2599999999995,416.5503999999992,0.044819968972037744,0.08013680491607494,822.3546666666662,233.05503592933326,0.06599065893074606,0.07673113283898682,784.7055666666668,231.40471947,0.07502640110763763,0.06171115361279298,0.002200698339550132,,0.2483881178922818,-0.08811450806013191,,0.2098745754136121,-0.05641230973563845,,0.022786800155239696,,0.034217962083781646,1.000456100342075,1.0003420752565564,1.000456100342075,,1.0001139860936965,,,1.0003040538974426,1.000456100342075,1.0001139860936965,0.0001741974671100427
2022-03-05 05:27:00,87.72,87.83,87.71,87.8,381.596,87.71,87.81,87.7,87.77,1159.2,87.814,87.814,87.814,87.814,1.0561,,,,,,87.77,87.814,BINANCE,BITFINEX,0.04399999999999693,0.050131024267969615,0,0,0,3,1159.2,1.0561,1.0561,0.0009110593512767426,87.83,87.7,COINBASE,BINANCE,0.12999999999999545,0.1482326111744532,0.09810158690648357,5,27,5,1,0,0.12532756066993214,0.0,0.1366742596810986,,0.08733394011701023,0.1366742596810986,0.0,0.6363636363635776,,0.06840725116862648,0.0,0.09119927040583481,,0.06840725116862648,0.0,0.011112470682070495,0.050131024267969615,0.022823234052276885,1263.9372139548534,423.8065330094811,0.0,0.0,0.02730779021569273,,0.08309020385719088,0.2755230364696464,0.011414222120768308,808.0441358154288,295.5953829412737,2.0,0.0,0.26410881434887806,,0.06650704843307771,0.2755230364696464,0.011414222120768308,729.4656091545363,294.97817301487294,2.0,0.0,0.26410881434887806,,0.039699286405611815,1385.8979999999997,370.55981999999915,0.04659032073734837,0.0819515727042339,884.9259999999995,225.07064259599989,0.064008204597899,0.07687539115011364,815.2978999999999,223.88935613666666,0.07342024776314292,0.0619242277697528,0.017474345041470826,,0.24813198041861564,-0.08422883501014786,,0.20988948801626905,-0.05613870571604178,,0.004520990060453034,,-0.01826581009478666,1.0005013102426796,1.0005013102426796,1.0003418024381907,,0.9998405721183411,,,1.0002278949330705,1.0005013102426796,0.9998405721183411,0.00034478240533797127
2022-03-05 05:28:00,87.78,87.8,87.71,87.74,239.725,87.77,87.77,87.68,87.71,386.89,87.804,87.81,87.804,87.81,11.312203,,,,,,87.71,87.81,BINANCE,BITFINEX,0.10000000000000853,0.11401208528104953,0,0,0,3,386.89,11.312203,11.312203,0.02923880948073096,87.81,87.68,BITFINEX,BINANCE,0.12999999999999545,0.14826642335765905,0.03425433807660952,5,28,5,1,0,0.1026108767529235,0.00683293474547344,0.10257579211306522,,0.07067320120382072,0.1026108767529235,0.00683293474547344,0.33333333333322807,1.0,-0.06836048763814774,0.0068334016673502656,-0.04556846662110532,,-0.06836048763814774,0.0068334016673502656,0.03552000032756545,0.11401208528104953,0.022823234052276885,1306.386936255854,453.52632426908167,0.0,0.0,0.09118885122877264,,0.07272625258414778,0.2755230364696464,0.011414222120768308,816.3607733250038,295.43716735493473,1.0,0.0,0.26410881434887806,,0.06682871506064471,0.2755230364696464,0.011414222120768308,732.0835919660797,294.69016517924433,2.0,0.0,0.26410881434887806,,0.053366154757926276,1334.1779999999994,321.0974605999992,0.06906424225191543,0.07404494933803465,867.2466666666661,225.2732537853332,0.07025868968329281,0.07838589245858119,809.9439,224.265194376,0.07603907599010463,0.12440615541305718,-0.017673845897204624,,0.2194974545063302,-0.0714075558302609,,0.2120433225798706,-0.05527153766270823,,0.06388106101307992,,0.05936007095262688,1.0011401208528106,1.0011401208528106,1.000342036255843,,0.9992028242796948,,,1.0002283271294494,1.0011401208528106,0.9992028242796948,0.0009736410155290612
2022-03-05 05:29:00,87.77,87.77,87.7,87.73,164.247,87.71,87.73,87.68,87.71,202.33,87.807,87.808,87.79,87.808,30.83640034,,,,,,87.71,87.808,BINANCE,BITFINEX,0.09800000000001319,0.11173184357543403,0,0,0,3,202.33,30.83640034,30.83640034,0.15240646636682648,87.808,87.68,BITFINEX,BINANCE,0.1280000000000001,0.14598540145985414,0.03425355788442011,5,29,5,1,0,0.05700604264051665,0.020499271137027014,0.07979026558759053,,0.05243185978837806,0.07979026558759053,0.020499271137027014,0.5999999999997726,1.0,0.0,0.0011388613664113053,-0.045573658425421035,,0.0,0.0011388613664113053,0.04149525582374922,0.11401208528104953,0.022823234052276885,1386.2457938872012,155.31385379792957,0.0,0.0,0.09118885122877264,,0.07318666133178964,0.2755230364696464,0.011414222120768308,825.1510372624075,299.5700344595846,1.0,0.0,0.26410881434887806,,0.06710561056814482,0.2755230364696464,0.011414222120768308,738.5370921641818,293.29553840820466,2.0,0.0,0.26410881434887806,,0.06886164427684931,1228.6919999999996,109.78254066799919,0.08328677602642164,0.077676799331884,855.4433333333328,211.0638138079999,0.07544283391981046,0.07943628617482881,780.9502333333334,209.99414105399998,0.07834183518915815,0.15185215592434775,-0.01412886737064914,,0.22405012199546326,-0.06869652333169528,,0.21364750731111845,-0.054774934961460825,,-0.002280241705615499,,-0.06616130271869541,1.0011173184357542,1.0011173184357542,1.0002280241705621,,0.9991116982507289,,,1.0001523469523483,1.0011173184357542,0.9991116982507289,0.001004949432888403
2022-03-05 05:30:00,87.72,87.73,87.62,87.65,1009.093,87.71,87.71,87.62,87.64,639.69,87.775,87.776,87.775,87.776,5.0,,,,,,87.64,87.776,BINANCE,BITFINEX,0.13599999999999568,0.15518028297580522,0,0,0,3,639.69,5.0,5.0,0.007816286013537807,87.776,87.62,BITFINEX,BINANCE,0.1559999999999917,0.17804154302669675,0.022861260050891535,5,30,5,1,0,0.10269283432221497,0.0011392635800111237,0.12549914432401532,,0.07644374740874714,0.12549914432401532,0.0011392635800111237,0.22222222222220467,1.0,-0.07980845969672008,0.0011392765593740404,-0.07979936160509939,,-0.07980845969672008,0.0011392765593740404,0.04667740222634359,0.15518028297580522,0.04561003420751658,1398.6436831981034,160.82415897594328,0.0,0.0,0.10957024876828864,,0.0728689059872857,0.2755230364696464,0.011414222120768308,818.3781894861664,299.35830714711864,1.0,0.0,0.26410881434887806,,0.06820002216529478,0.2755230364696464,0.011414222120768308,736.0133619127408,293.17402633929726,2.0,0.0,0.26410881434887806,,0.09533305406155497,1201.4699999999998,83.79154066799916,0.10725127834288284,0.07740498073894839,870.7886666666661,211.34786314133322,0.08541001505180981,0.08304258214030706,788.0899000000001,210.1600825253333,0.08329915440119989,0.18868785851424213,0.001978249608867791,,0.22314279271351978,-0.068332831235623,,0.21944262647089663,-0.05335746219028249,,0.043448439400371186,,0.045728681105986685,1.001551802829758,1.001551802829758,1.0001141031492469,,0.9985645278891725,,,1.0000768112893923,1.001551802829758,0.9985645278891725,0.0014939865811884705
2022-03-05 05:31:00,87.66,87.71,87.63,87.65,787.52,87.64,87.7,87.62,87.65,1187.57,,,,,,,,,,,87.65,87.65,BINANCE,BINANCE,0.0,0.0,0,0,0,2,1187.57,1187.57,1187.57,1.0,87.71,87.62,COINBASE,BINANCE,0.0899999999999892,0.10271627482308743,0.10271627482308743,5,31,5,1,0,0.09127210496291877,,0.09127210496291877,,0.09127210496291877,0.09127210496291877,0.09127210496291877,0.3750000000000222,0.3750000000000222,0.011410314924697759,,-0.011407711613040047,,0.011410314924697759,0.011410314924697759,0.061063649095872786,0.15518028297580522,0.0,446.3166615531577,525.8325889213348,0.0,0.0,0.15518028297580522,,0.07431729597130768,0.2755230364696464,0.0,819.5328217384923,387.97031582280687,1.0,0.0,0.2755230364696464,,0.06973201490109299,0.2755230364696464,0.0,739.2622549696318,304.66406298876507,2.0,0.0,0.2755230364696464,,0.08621104722005166,715.1359999999997,247.15494066799914,0.07150085222858857,0.07587907854927796,907.3706666666661,285.3951298079999,0.07473376317033359,0.08112973161044704,796.9019,213.76274919200003,0.0779250154075741,0.20833834541179724,-0.03591625097169392,,0.2245136704918933,-0.0727555133933374,,0.220593761412633,-0.05833429819173894,,-0.15518028297580522,,-0.1986287223761764,1.0,,1.0,,,,,1.0,1.0,1.0,
2022-03-05 05:32:00,87.68,87.7,87.61,87.65,339.157,87.65,87.69,87.59,87.62,818.84,,,,,,,,,,,87.62,87.65,BINANCE,COINBASE,0.030000000000001137,0.03423875827436788,0,0,0,2,818.84,339.157,339.157,0.41419202774656827,87.7,87.59,COINBASE,BINANCE,0.10999999999999943,0.12558511245575912,0.09134635418139125,5,32,5,1,0,0.11412919424788211,,0.10268111808328967,,0.10840515616558588,0.11412919424788211,0.10268111808328967,0.3000000000000284,0.4444444444444971,-0.034227039361096556,,-0.034215328467154575,,-0.034227039361096556,-0.034215328467154575,0.06376502744836729,0.15518028297580522,0.0,383.1406227222007,507.69994635460824,0.0,0.0,0.15518028297580522,,0.07431980074658225,0.2755230364696464,0.0,818.4241878623116,386.0862674969587,1.0,0.0,0.2755230364696464,,0.07024259948671904,0.2755230364696464,0.0,739.2047541091329,302.87162124386384,2.0,0.0,0.2755230364696464,,0.08303259402133131,647.0639999999996,314.77512066799915,0.05908015424384834,0.07587490277267615,913.5226666666662,278.93886314133323,0.06967188755833788,0.07986083188530277,799.3848999999999,224.9013158586667,0.07510654720543178,0.2105626489180659,-0.044497460875403266,,0.22451450426584063,-0.07276469872048834,,0.22034603085874085,-0.06062436708813532,,0.03423875827436788,,0.1894190412501731,1.0003423875827437,,1.0003423875827437,,,,,1.0003423875827437,1.0003423875827437,1.0003423875827437,
2022-03-05 05:33:00,87.65,87.71,87.59,87.68,273.194,87.62,87.7,87.59,87.66,639.53,,,,,,,,,,,87.66,87.68,BINANCE,COINBASE,0.020000000000010232,0.02281542322611252,0,0,0,2,639.53,273.194,273.194,0.42717933482401144,87.71,87.59,COINBASE,BINANCE,0.11999999999999034,0.13700194086081782,0.1141865176347053,5,33,5,1,0,0.12548482774355402,,0.13686131386860212,,0.13117307080607807,0.13686131386860212,0.12548482774355402,0.6363636363635776,0.7500000000000888,0.04565167769914636,,0.034227039361096556,,0.04565167769914636,0.034227039361096556,0.06570184062840478,0.15518028297580522,0.0,355.94515170171354,481.39375104750036,0.0,0.0,0.15518028297580522,,0.07557346803333807,0.2755230364696464,0.0,821.0584245176573,378.4733142217229,1.0,0.0,0.2755230364696464,,0.06891232560562914,0.2755230364696464,0.0,739.1910269869996,299.98292184452555,2.0,0.0,0.2755230364696464,,0.0647932616103439,697.5919999999996,367.15148006799916,0.04699191057126974,0.0723702313875217,889.9699999999996,297.0097135559999,0.06381482951680971,0.07499433634653739,799.4459,233.99111585866666,0.07173292630354021,0.19619694286715347,-0.06661041964646566,,0.22351716745419786,-0.07877670467915444,,0.21281898755779566,-0.06283031486472089,,-0.011423335048255358,,-0.045662093322623235,1.000228154232261,,1.000228154232261,,,,,1.000228154232261,1.000228154232261,1.000228154232261,
2022-03-05 05:34:00,87.69,87.79,87.67,87.76,199.461,87.66,87.76,87.66,87.74,573.94,,,,,,,,,,,87.74,87.76,BINANCE,COINBASE,0.020000000000010232,0.022794620469580845,0,0,0,2,573.94,199.461,199.461,0.34752935846952643,87.79,87.66,COINBASE,BINANCE,0.13000000000000966,0.14830025096966654,0.1255056305000857,5,34,5,1,0,0.11397310234785563,,0.13673655423883835,,0.125354828293347,0.13673655423883835,0.11397310234785563,0.7999999999999148,0.75,0.09126169290440143,,0.07982666210515155,,0.09126169290440143,0.07982666210515155,0.061736571207555366,0.15518028297580522,0.0,249.5868456669061,457.24314847825167,0.0,0.0,0.15518028297580522,,0.07328372588078366,0.2755230364696464,0.0,821.4406928248444,370.89559617242685,1.0,0.0,0.2755230364696464,,0.06905094805237137,0.2755230364696464,0.0,731.9540853203988,296.8541760363868,2.0,0.0,0.2755230364696464,,0.04700581698917327,771.9139999999996,400.8763999999992,0.03892614720404011,0.0638419165977869,889.0199999999996,310.1071135559999,0.0586873033859061,0.07181413713749442,811.7905666666667,240.588917969,0.06857561624973639,0.170478959404284,-0.07646732542593745,,0.21040936835935423,-0.08272553516378042,,0.20991603324223718,-0.06628775896724833,,-2.0802756531674432e-05,,0.011402532291723683,1.000227946204696,,1.000227946204696,,,,,1.000227946204696,1.000227946204696,1.000227946204696,
2022-03-05 05:35:00,87.76,87.82,87.76,87.77,79.213,87.74,87.79,87.73,87.76,339.07,,,,,,,,,,,87.76,87.77,BINANCE,COINBASE,0.009999999999990905,0.011394712853225734,0,0,0,2,339.07,79.213,79.213,0.23361842687350692,87.82,87.73,COINBASE,BINANCE,0.0899999999999892,0.1025874843268998,0.09119277147367408,5,35,5,1,0,0.06836827711941917,,0.06836048763813156,,0.06836438237877537,0.06836827711941917,0.06836048763813156,0.5,0.16666666666654825,0.022794620469580845,,0.011394712853225734,,0.022794620469580845,0.011394712853225734,0.013011480594607688,0.03423875827436788,0.0,316.61121245141635,442.13484715356304,0.0,0.0,0.03423875827436788,,0.04510143907024795,0.15518028297580522,0.0,814.151331324886,366.85801412431994,0.0,0.0,0.15518028297580522,,0.06885647854372656,0.2755230364696464,0.0,734.8542789846497,295.1256595201362,2.0,0.0,0.2755230364696464,,0.018248702964657373,711.7899999999996,415.71899999999914,0.029749002420435322,0.04623336169002552,897.9713333333328,315.22131355599987,0.052775729569321056,0.06771223256095539,806.5355666666667,243.06482829233335,0.06488652570802603,0.04427166415387275,-0.007774258224558003,,0.13643623983052144,-0.04396951645047038,,0.2054251896484085,-0.07000072452649773,,-0.01139990761635511,,-0.011379104859823436,1.0001139471285323,,1.0001139471285323,,,,,1.0001139471285323,1.0001139471285323,1.0001139471285323,
